created_at,driver_id,rating,driver_status,updated_at,driver_user_id,vehicle_id,rating_category,driver_experience_days,is_active,days_since_update,ride_id,rideer_user_id,pickup_location,dropoff_location,pickup_lat,pickup_long,dropoff_lat,dropoff_long,distance_km,ride_start_time,ride_end_time,Fare,rider_Status,ride_duration_min,uber_fare,driver_fare,fare_per_km,ride_shift,user_id,name,email,phone_number,password_hash,profile_picture,user_type,user_created_at,user_updated_at,Fitness_Certificate_Expiry,Fuel_Type,GPS_Enabled,Insurance_Expiry_Date,Registration_Date,capacity,color,model,vehicle_num,vehicle_type,vehicle_age_years,insurance_status,insurance_days_remaining,fitness_status,vehicle_age_group,pickup_location_id,pickup_location_name,pickup_master_latitude,pickup_master_longitude,pickup_description,dropoff_location_id,dropoff_location_name,dropoff_master_latitude,dropoff_master_longitude,dropoff_description
2023-09-15,DL-08************82,1.2,active,2023-10-03,U13188,V2631,Poor,1013,1,995,,,,,,,,,,,,,,,,,,,U13188,User13188,U******@gmail.com,+91 79******11,q-$ ************** 4lb,https://example.com/user13188.jpg,driver,2023-09-15,2023-10-03,2024-01-23,Diesel,true,2022-01-23,2017-01-23,6,White,Suzuki,KA 53 VP 6**7,Sedan,9.42,Expired,0,Expired,Old,,,,,,,,,,
2020-04-13,DL-08************82,4.6,active,2021-05-31,U15934,V3178,Excellent,2263,1,1850,,,,,,,,,,,,,,,,,,,U15934,User15934,U******@gmail.com,+91 72******29,2R[ ************** )}-,https://example.com/user15934.jpg,driver,2020-04-13,2021-05-31,2023-05-22,Petrol,false,2021-05-22,2016-05-22,5,Black,Toyota,KA 03 HD 4**7,SUV,10.09,Expired,0,Expired,Old,,,,,,,,,,
2024-09-06,DL-09************16,2.8,inactive,2024-10-23,U5113,V0985,Average,656,0,609,,,,,,,,,,,,,,,,,,,U5113,User5113,U******@gmail.com,+91 96******06,9od ************** LiM,https://example.com/user5113.jpg,driver,2024-09-06,2024-10-23,2026-11-06,Diesel,true,2024-11-06,2019-11-06,6,Red,Suzuki,KA 03 BA 2**3,Sedan,6.63,Expired,0,Valid,Mid-Age,,,,,,,,,,
2024-09-26,DL-09************22,3.9,active,2024-11-17,U8562,V1713,Good,636,1,584,,,,,,,,,,,,,,,,,,,U8562,User8562,U******@gmail.com,+91 70******74,I/{ ************** ;Wl,https://example.com/user8562.jpg,driver,2024-09-26,2024-11-17,2025-12-13,Diesel,true,2023-12-13,2018-12-13,6,Black,Hyundai,KA 51 YS 4**1,Hatchbacks,7.53,Expired,0,Expired,Old,,,,,,,,,,
2022-08-05,DL-09************25,4.9,active,2024-01-31,U0457,V0092,Excellent,1419,1,875,,,,,,,,,,,,,,,,,,,U0457,User457,U******@gmail.com,+91 96******54,"W`, ************** ~ZW",https://example.com/user457.jpg,driver,2022-08-05,2024-01-31,2024-06-27,Diesel,false,2022-06-27,2017-06-27,7,Blue,Hyundai,KA 51 SN 8**9,Sedan,8.99,Expired,0,Expired,Old,,,,,,,,,,
2024-10-27,DL-09************39,1.1,active,2024-11-22,U6373,V1256,Poor,605,1,579,,,,,,,,,,,,,,,,,,,U6373,User6373,U******@gmail.com,+91 96******79,3h] ************** tz(,https://example.com/user6373.jpg,driver,2024-10-27,2024-11-22,2024-09-23,Diesel,true,2022-09-23,2017-09-23,6,White,Tata,KA 02 ZZ 3**2,SUV,8.75,Expired,0,Expired,Old,,,,,,,,,,
2021-06-10,DL-09************44,3.2,active,2024-05-23,U7320,V1452,Average,1840,1,762,,,,,,,,,,,,,,,,,,,U7320,User7320,U******@gmail.com,+91 96******64,H^4 ************** '{M,https://example.com/user7320.jpg,driver,2021-06-10,2024-05-23,2023-03-23,Diesel,false,2021-03-23,2016-03-23,5,Blue,Tata,KA 51 FV 1**2,Sedan,10.25,Expired,0,Expired,Old,,,,,,,,,,
2022-08-05,DL-09************52,2.3,active,2024-03-22,U3833,V0734,Poor,1419,1,824,,,,,,,,,,,,,,,,,,,U3833,User3833,U******@gmail.com,+91 92******60,n?6 ************** #6",https://example.com/user3833.jpg,driver,2022-08-05,2024-03-22,2024-06-29,Petrol,true,2022-06-29,2017-06-29,7,Black,Tata,KA 52 LS 5**3,SUV,8.99,Expired,0,Expired,Old,,,,,,,,,,
2020-10-15,DL-09************54,1.4,active,2021-09-13,U3676,V0701,Poor,2078,1,1745,,,,,,,,,,,,,,,,,,,U3676,User3676,U******@gmail.com,+91 76******86,yp( ************** 4dZ,https://example.com/user3676.jpg,driver,2020-10-15,2021-09-13,2027-05-01,Diesel,false,2025-05-01,2020-05-01,6,Black,Toyota,KA 52 YS 2**8,SUV,6.15,Expired,0,Valid,Mid-Age,,,,,,,,,,
2022-06-24,DL-09************90,2.4,active,2023-11-21,U1732,V0327,Poor,1461,1,946,,,,,,,,,,,,,,,,,,,U1732,User1732,U******@gmail.com,+91 83******12,W5U ************** :O5,https://example.com/user1732.jpg,driver,2022-06-24,2023-11-21,2024-05-09,Diesel,false,2022-05-09,2017-05-09,4,Red,Hyundai,KA 02 BC 4**1,Hatchbacks,9.12,Expired,0,Expired,Old,,,,,,,,,,
2021-11-24,DL-09************95,4.3,active,2023-08-10,U3499,V0665,Good,1673,1,1049,,,,,,,,,,,,,,,,,,,U3499,User3499,U******@gmail.com,+91 86******88,F`{ ************** LMT,https://example.com/user3499.jpg,driver,2021-11-24,2023-08-10,2028-04-17,Petrol,true,2026-04-17,2021-04-17,7,Blue,Toyota,KA 01 JD 5**9,Sedan,5.19,Expired,0,Valid,Mid-Age,,,,,,,,,,
2020-12-22,DL-10************24,1.7,active,2023-11-09,U14444,V2883,Poor,2010,1,958,,,,,,,,,,,,,,,,,,,U14444,User14444,U******@gmail.com,+91 75******83,L<C ************** axB,https://example.com/user14444.jpg,driver,2020-12-22,2023-11-09,2022-05-13,Diesel,true,2020-05-13,2015-05-13,6,Red,Hyundai,KA 03 HK 9**6,Hatchbacks,11.11,Expired,0,Expired,Old,,,,,,,,,,
2023-08-31,DL-10************66,4.4,active,2024-11-26,U14713,V2940,Good,1028,1,575,,,,,,,,,,,,,,,,,,,U14713,User14713,U******@gmail.com,+91 86******83,qB) ************** 7GK,https://example.com/user14713.jpg,driver,2023-08-31,2024-11-26,2027-10-12,Petrol,true,2025-10-12,2020-10-12,5,Black,Suzuki,KA 41 ZW 2**1,Hatchbacks,5.7,Expired,0,Valid,Mid-Age,,,,,,,,,,
2023-08-21,DL-10************72,1.9,active,2024-09-20,U9726,V1946,Poor,1038,1,642,,,,,,,,,,,,,,,,,,,U9726,User9726,U******@gmail.com,+91 84******72,#cc ************** *v7,https://example.com/user9726.jpg,driver,2023-08-21,2024-09-20,2022-08-09,Diesel,false,2020-08-09,2015-08-09,4,White,Hyundai,KA 41 PG 5**4,Sedan,10.87,Expired,0,Expired,Old,,,,,,,,,,
2023-08-17,DL-11************39,2.7,active,2023-10-07,U6354,V1251,Average,1042,1,991,,,,,,,,,,,,,,,,,,,U6354,User6354,U******@gmail.com,+91 99******50,",M' ************** G_7",https://example.com/user6354.jpg,driver,2023-08-17,2023-10-07,2026-11-10,Petrol,false,2024-11-10,2019-11-10,5,Blue,Suzuki,KA 02 SW 1**7,Sedan,6.62,Expired,0,Valid,Mid-Age,,,,,,,,,,
2020-03-03,DL-11************49,3.0,active,2021-08-20,U4184,V0811,Average,2304,1,1769,,,,,,,,,,,,,,,,,,,U4184,User4184,U******@gmail.com,+91 95******49,<W> ************** rrj,https://example.com/user4184.jpg,driver,2020-03-03,2021-08-20,2028-12-29,Petrol,true,2026-12-29,2021-12-29,4,Red,Honda,KA 52 YA 4**3,SUV,4.49,Active,188,Valid,Mid-Age,,,,,,,,,,
2022-05-08,DL-11************63,5.5,active,2023-08-31,U13717,V2734,Excellent,1508,1,1028,,,,,,,,,,,,,,,,,,,U13717,User13717,U******@gmail.com,+91 85******70,Hbu ************** {<y,https://example.com/user13717.jpg,driver,2022-05-08,2023-08-31,2025-10-31,Petrol,false,2023-10-31,2018-10-31,5,Black,Honda,KA 41 FR 9**4,SUV,7.65,Expired,0,Expired,Old,,,,,,,,,,
2024-02-25,DL-11************76,5.3,inactive,2024-07-04,U2457,V0458,Excellent,850,0,720,,,,,,,,,,,,,,,,,,,U2457,User2457,U******@gmail.com,+91 87******84,C29 ************** .ca,https://example.com/user2457.jpg,driver,2024-02-25,2024-07-04,2028-12-26,Diesel,true,2026-12-26,2021-12-26,6,Blue,Hyundai,KA 51 EQ 4**7,Hatchbacks,4.49,Active,185,Valid,Mid-Age,,,,,,,,,,
2023-11-04,DL-11************89,6.0,active,2024-07-14,U1262,V0232,Excellent,963,1,710,,,,,,,,,,,,,,,,,,,U1262,User1262,U******@gmail.com,+91 70******71,(Ys ************** P/|,https://example.com/user1262.jpg,driver,2023-11-04,2024-07-14,2023-10-30,Diesel,false,2021-10-30,2016-10-30,6,Red,Tata,KA 53 DW 7**1,SUV,9.65,Expired,0,Expired,Old,,,,,,,,,,
2022-07-12,DL-11************97,2.0,active,2023-04-03,U0177,V0036,Poor,1443,1,1178,,,,,,,,,,,,,,,,,,,U0177,User177,U******@gmail.com,+91 80******37,F8/ ************** :"q,https://example.com/user177.jpg,driver,2022-07-12,2023-04-03,2027-04-23,Petrol,true,2025-04-23,2020-04-23,7,Black,Tata,KA 01 BC 7**8,Hatchbacks,6.17,Expired,0,Valid,Mid-Age,,,,,,,,,,
2022-01-27,DL-12************18,1.4,inactive,2022-08-17,U6520,V1291,Poor,1609,0,1407,,,,,,,,,,,,,,,,,,,U6520,User6520,U******@gmail.com,+91 75******73,_"S ************** Wqq,https://example.com/user6520.jpg,driver,2022-01-27,2022-08-17,2027-12-30,Petrol,true,2025-12-30,2020-12-30,6,White,Suzuki,KA 53 OY 9**5,Sedan,5.48,Expired,0,Valid,Mid-Age,,,,,,,,,,
2021-03-31,DL-12************69,5.9,active,2022-11-21,U4260,V0827,Excellent,1911,1,1311,,,,,,,,,,,,,,,,,,,U4260,User4260,U******@gmail.com,+91 73******24,rr% ************** V-m,https://example.com/user4260.jpg,driver,2021-03-31,2022-11-21,2023-12-25,Petrol,true,2021-12-25,2016-12-25,4,Red,Honda,KA 51 GQ 3**8,SUV,9.5,Expired,0,Expired,Old,,,,,,,,,,
2020-12-27,DL-12************69,2.6,active,2024-07-26,U15005,V2994,Average,2005,1,698,,,,,,,,,,,,,,,,,,,U15005,User15005,U******@gmail.com,+91 95******41,:d> ************** Vsp,https://example.com/user15005.jpg,driver,2020-12-27,2024-07-26,2022-09-10,Petrol,true,2020-09-10,2015-09-10,6,Black,Honda,KA 51 KB 5**5,Hatchbacks,10.79,Expired,0,Expired,Old,,,,,,,,,,
2022-10-18,DL-12************70,4.2,active,2023-10-26,U4518,V0868,Good,1345,1,972,,,,,,,,,,,,,,,,,,,U4518,User4518,U******@gmail.com,+91 73******78,k&} ************** rnn,https://example.com/user4518.jpg,driver,2022-10-18,2023-10-26,2023-01-09,Petrol,true,2021-01-09,2016-01-09,6,Blue,Hyundai,KA 01 WC 7**7,Sedan,10.46,Expired,0,Expired,Old,,,,,,,,,,
2023-11-07,DL-12************85,1.5,active,2023-12-19,U8688,V1736,Poor,960,1,918,,,,,,,,,,,,,,,,,,,U8688,User8688,U******@gmail.com,+91 99******96,&Tb ************** a:(,https://example.com/user8688.jpg,driver,2023-11-07,2023-12-19,2027-03-20,Diesel,true,2025-03-20,2020-03-20,7,White,Suzuki,KA 04 RF 3**2,Sedan,6.26,Expired,0,Valid,Mid-Age,,,,,,,,,,
2024-02-19,DL-13************19,5.2,active,2024-04-01,U3963,V0763,Excellent,856,1,814,,,,,,,,,,,,,,,,,,,U3963,User3963,U******@gmail.com,+91 98******78,NnU ************** Dn7,https://example.com/user3963.jpg,driver,2024-02-19,2024-04-01,2023-04-10,Petrol,true,2021-04-10,2016-04-10,6,White,Suzuki,KA 53 TR 2**8,SUV,10.2,Expired,0,Expired,Old,,,,,,,,,,
2024-10-27,DL-13************19,5.1,active,2024-11-06,U5288,V1024,Excellent,605,1,595,,,,,,,,,,,,,,,,,,,U5288,User5288,U******@gmail.com,+91 74******58,|Xh ************** 6yd,https://example.com/user5288.jpg,driver,2024-10-27,2024-11-06,2025-11-27,Diesel,false,2023-11-27,2018-11-27,5,White,Suzuki,KA 03 GM 2**8,SUV,7.58,Expired,0,Expired,Old,,,,,,,,,,
2023-11-04,DL-13************27,1.2,active,2024-07-24,U5926,V1172,Poor,963,1,700,,,,,,,,,,,,,,,,,,,U5926,User5926,U******@gmail.com,+91 73******01,\$D ************** gG^,https://example.com/user5926.jpg,driver,2023-11-04,2024-07-24,2024-06-01,Diesel,false,2022-06-01,2017-06-01,5,White,Hyundai,KA 02 KV 9**9,Sedan,9.06,Expired,0,Expired,Old,,,,,,,,,,
2022-09-17,DL-13************43,1.8,active,2023-06-12,U6499,V1284,Poor,1376,1,1108,,,,,,,,,,,,,,,,,,,U6499,User6499,U******@gmail.com,+91 78******05,P-^ ************** PdU,https://example.com/user6499.jpg,driver,2022-09-17,2023-06-12,2022-03-15,Diesel,true,2020-03-15,2015-03-15,7,Blue,Hyundai,KA 02 LE 1**8,Hatchbacks,11.27,Expired,0,Expired,Old,,,,,,,,,,
2023-12-09,DL-13************43,4.1,inactive,2024-09-20,U7614,V1508,Good,928,0,642,,,,,,,,,,,,,,,,,,,U7614,User7614,U******@gmail.com,+91 86******99,o7> ************** |O},https://example.com/user7614.jpg,driver,2023-12-09,2024-09-20,2025-06-01,Diesel,false,2023-06-01,2018-06-01,4,Black,Tata,KA 04 PN 6**2,Hatchbacks,8.06,Expired,0,Expired,Old,,,,,,,,,,
2024-05-04,DL-13************52,4.9,active,2024-08-07,U1304,V0241,Excellent,781,1,686,,,,,,,,,,,,,,,,,,,U1304,User1304,U******@gmail.com,+91 77******67,V.f ************** cu_,https://example.com/user1304.jpg,driver,2024-05-04,2024-08-07,2026-12-22,Diesel,false,2024-12-22,2019-12-22,6,Red,Honda,KA 53 RO 1**7,SUV,6.51,Expired,0,Valid,Mid-Age,,,,,,,,,,
2022-11-04,DL-13************59,2.7,active,2024-11-03,U1633,V0310,Average,1328,1,598,,,,,,,,,,,,,,,,,,,U1633,User1633,U******@gmail.com,+91 81******08,k~X ************** Hx#,https://example.com/user1633.jpg,driver,2022-11-04,2024-11-03,2023-10-10,Petrol,true,2021-10-10,2016-10-10,6,Black,Hyundai,KA 53 TG 2**3,SUV,9.7,Expired,0,Expired,Old,,,,,,,,,,
2023-05-09,DL-13************74,2.6,inactive,2023-06-15,U7527,V1492,Average,1142,0,1105,,,,,,,,,,,,,,,,,,,U7527,User7527,U******@gmail.com,+91 89******68,SF0 ************** Pip,https://example.com/user7527.jpg,driver,2023-05-09,2023-06-15,2028-01-18,Diesel,false,2026-01-18,2021-01-18,5,Red,Suzuki,KA 01 PM 4**7,Sedan,5.43,Expired,0,Valid,Mid-Age,,,,,,,,,,
2021-06-24,DL-13************80,2.6,inactive,2021-07-17,U5039,V0969,Average,1826,0,1803,,,,,,,,,,,,,,,,,,,U5039,User5039,U******@gmail.com,+91 71******51,(RS ************** \K&,https://example.com/user5039.jpg,driver,2021-06-24,2021-07-17,2023-05-06,Diesel,true,2021-05-06,2016-05-06,4,White,Honda,KA 41 RA 7**3,SUV,10.13,Expired,0,Expired,Old,,,,,,,,,,
2020-02-16,DL-13************94,3.3,active,2021-10-10,U3230,V0612,Average,2320,1,1718,,,,,,,,,,,,,,,,,,,U3230,User3230,U******@gmail.com,+91 98******81,'MV ************** *pY,https://example.com/user3230.jpg,driver,2020-02-16,2021-10-10,2026-05-31,Petrol,false,2024-05-31,2019-05-31,6,Blue,Toyota,KA 03 YP 2**4,Sedan,7.06,Expired,0,Expired,Old,,,,,,,,,,
2023-12-24,DL-14************31,2.9,active,2024-09-25,U4135,V0794,Average,913,1,637,,,,,,,,,,,,,,,,,,,U4135,User4135,U******@gmail.com,+91 89******76,F'u ************** Sy&,https://example.com/user4135.jpg,driver,2023-12-24,2024-09-25,2024-08-26,Petrol,false,2022-08-26,2017-08-26,6,White,Suzuki,KA 04 ZW 9**5,Hatchbacks,8.83,Expired,0,Expired,Old,,,,,,,,,,
2024-10-28,DL-14************45,2.2,active,2024-10-31,U9908,V1993,Poor,604,1,601,,,,,,,,,,,,,,,,,,,U9908,User9908,U******@gmail.com,+91 80******16,/lH ************** g*',https://example.com/user9908.jpg,driver,2024-10-28,2024-10-31,2028-01-25,Diesel,true,2026-01-25,2021-01-25,7,White,Tata,KA 51 LR 1**7,Sedan,5.41,Expired,0,Valid,Mid-Age,,,,,,,,,,
2022-08-14,DL-14************57,3.0,active,2023-09-21,U0223,V0047,Average,1410,1,1007,,,,,,,,,,,,,,,,,,,U0223,User223,U******@gmail.com,+91 75******07,x9W ************** Zgm,https://example.com/user223.jpg,driver,2022-08-14,2023-09-21,2028-09-11,Diesel,true,2026-09-11,2021-09-11,7,White,Hyundai,KA 52 HN 9**6,Hatchbacks,4.78,Active,79,Valid,Mid-Age,,,,,,,,,,
2021-07-02,DL-14************57,5.8,active,2023-02-12,U7207,V1434,Excellent,1818,1,1228,,,,,,,,,,,,,,,,,,,U7207,User7207,U******@gmail.com,+91 75******52,h~a ************** PPc,https://example.com/user7207.jpg,driver,2021-07-02,2023-02-12,2027-09-01,Diesel,true,2025-09-01,2020-09-01,5,Black,Honda,KA 01 KT 2**3,Hatchbacks,5.81,Expired,0,Valid,Mid-Age,,,,,,,,,,
2021-04-17,DL-14************62,2.0,active,2024-02-27,U8772,V1751,Poor,1894,1,848,,,,,,,,,,,,,,,,,,,U8772,User8772,U******@gmail.com,+91 86******90,c=* ************** M}x,https://example.com/user8772.jpg,driver,2021-04-17,2024-02-27,2024-02-07,Diesel,true,2022-02-07,2017-02-07,6,White,Tata,KA 51 UE 3**5,SUV,9.38,Expired,0,Expired,Old,,,,,,,,,,
2022-12-23,DL-14************72,5.5,active,2024-03-19,U2433,V0452,Excellent,1279,1,827,,,,,,,,,,,,,,,,,,,U2433,User2433,U******@gmail.com,+91 94******87,.-U ************** ho@,https://example.com/user2433.jpg,driver,2022-12-23,2024-03-19,2025-10-02,Diesel,false,2023-10-02,2018-10-02,5,Blue,Honda,KA 03 BN 5**4,SUV,7.73,Expired,0,Expired,Old,,,,,,,,,,
2022-06-28,DL-14************72,4.2,active,2023-11-17,U13935,V2779,Good,1457,1,950,,,,,,,,,,,,,,,,,,,U13935,User13935,U******@gmail.com,+91 93******50,wjL ************** {a',https://example.com/user13935.jpg,driver,2022-06-28,2023-11-17,2024-06-21,Diesel,false,2022-06-21,2017-06-21,7,Black,Honda,KA 52 BZ 3**1,SUV,9.01,Expired,0,Expired,Old,,,,,,,,,,
2020-04-20,DL-14************74,4.3,active,2023-04-15,U2145,V0404,Good,2256,1,1166,,,,,,,,,,,,,,,,,,,U2145,User2145,U******@gmail.com,+91 78******59,V;z ************** eS;,https://example.com/user2145.jpg,driver,2020-04-20,2023-04-15,2024-12-15,Diesel,true,2022-12-15,2017-12-15,5,White,Suzuki,KA 04 GA 9**3,Hatchbacks,8.52,Expired,0,Expired,Old,,,,,,,,,,
2022-08-19,DL-14************79,4.6,active,2024-10-05,U6419,V1264,Excellent,1405,1,627,,,,,,,,,,,,,,,,,,,U6419,User6419,U******@gmail.com,+91 86******38,K.I ************** `DJ,https://example.com/user6419.jpg,driver,2022-08-19,2024-10-05,2024-07-01,Diesel,true,2022-07-01,2017-07-01,7,Black,Toyota,KA 01 EV 4**1,Hatchbacks,8.98,Expired,0,Expired,Old,,,,,,,,,,
2023-09-11,DL-15************13,3.3,active,2023-12-12,U3745,V0715,Average,1017,1,925,,,,,,,,,,,,,,,,,,,U3745,User3745,U******@gmail.com,+91 73******98,o)b ************** i~K,https://example.com/user3745.jpg,driver,2023-09-11,2023-12-12,2028-05-31,Diesel,false,2026-05-31,2021-05-31,7,Red,Toyota,KA 41 KW 1**5,SUV,5.06,Expired,0,Valid,Mid-Age,,,,,,,,,,
2024-02-23,DL-15************25,4.5,active,2024-05-17,U2155,V0406,Excellent,852,1,768,,,,,,,,,,,,,,,,,,,U2155,User2155,U******@gmail.com,+91 85******84,o=B ************** XKb,https://example.com/user2155.jpg,driver,2024-02-23,2024-05-17,2023-03-04,Petrol,true,2021-03-04,2016-03-04,4,Black,Hyundai,KA 03 MV 2**4,Hatchbacks,10.3,Expired,0,Expired,Old,,,,,,,,,,
2023-04-13,DL-15************26,5.2,active,2023-12-16,U11036,V2203,Excellent,1168,1,921,,,,,,,,,,,,,,,,,,,U11036,User11036,U******@gmail.com,+91 78******67,D*U ************** ~5b,https://example.com/user11036.jpg,driver,2023-04-13,2023-12-16,2023-06-29,Diesel,false,2021-06-29,2016-06-29,7,Red,Suzuki,KA 51 EW 6**8,SUV,9.99,Expired,0,Expired,Old,,,,,,,,,,
2022-09-13,DL-15************26,4.6,active,2023-04-25,U15069,V3007,Excellent,1380,1,1156,,,,,,,,,,,,,,,,,,,U15069,User15069,U******@gmail.com,+91 74******89,+8} ************** u|1,https://example.com/user15069.jpg,driver,2022-09-13,2023-04-25,2026-07-03,Diesel,false,2024-07-03,2019-07-03,5,White,Suzuki,KA 52 ET 3**1,SUV,6.97,Expired,0,Valid,Mid-Age,,,,,,,,,,
2022-07-23,DL-15************27,1.1,active,2024-04-23,U6995,V1392,Poor,1432,1,792,,,,,,,,,,,,,,,,,,,U6995,User6995,U******@gmail.com,+91 87******81,q_/ ************** t#4,https://example.com/user6995.jpg,driver,2022-07-23,2024-04-23,2023-02-09,Diesel,true,2021-02-09,2016-02-09,5,Black,Suzuki,KA 52 AQ 1**3,Sedan,10.37,Expired,0,Expired,Old,,,,,,,,,,
2021-12-04,DL-15************30,2.3,active,2022-12-16,U14550,V2903,Poor,1663,1,1286,,,,,,,,,,,,,,,,,,,U14550,User14550,U******@gmail.com,+91 81******71,8wy ************** ?Y9,https://example.com/user14550.jpg,driver,2021-12-04,2022-12-16,2022-11-17,Petrol,true,2020-11-17,2015-11-17,4,White,Suzuki,KA 52 KZ 9**1,Sedan,10.6,Expired,0,Expired,Old,,,,,,,,,,
2023-09-27,DL-15************33,4.8,active,2023-10-19,U6685,V1320,Excellent,1001,1,979,,,,,,,,,,,,,,,,,,,U6685,User6685,U******@gmail.com,+91 78******00,3B= ************** 4z[,https://example.com/user6685.jpg,driver,2023-09-27,2023-10-19,2023-06-03,Electric,true,2021-06-03,2016-06-03,7,Black,Hyundai,KA 52 WZ 5**4,SUV,10.06,Expired,0,Expired,Old,,,,,,,,,,
2022-09-29,DL-15************52,5.2,active,2023-02-28,U11756,V2350,Excellent,1364,1,1212,,,,,,,,,,,,,,,,,,,U11756,User11756,U******@gmail.com,+91 92******77,u~l ************** W><,https://example.com/user11756.jpg,driver,2022-09-29,2023-02-28,2026-03-09,Diesel,true,2024-03-09,2019-03-09,7,Blue,Toyota,KA 03 FA 9**7,Hatchbacks,7.29,Expired,0,Expired,Old,,,,,,,,,,
2022-08-06,DL-15************53,4.0,active,2023-09-30,U10075,V2019,Good,1418,1,998,,,,,,,,,,,,,,,,,,,U10075,User10075,U******@gmail.com,+91 78******32,5!I ************** ;Ap,https://example.com/user10075.jpg,driver,2022-08-06,2023-09-30,2027-03-25,Diesel,true,2025-03-25,2020-03-25,7,Blue,Toyota,KA 03 PC 6**5,Sedan,6.25,Expired,0,Valid,Mid-Age,,,,,,,,,,
2022-03-22,DL-15************64,4.2,inactive,2023-04-10,U9100,V1822,Good,1555,0,1171,,,,,,,,,,,,,,,,,,,U9100,User9100,U******@gmail.com,+91 99******91,Ukx ************** C]f,https://example.com/user9100.jpg,driver,2022-03-22,2023-04-10,2024-11-05,Diesel,true,2022-11-05,2017-11-05,4,Black,Tata,KA 41 ZN 4**7,SUV,8.63,Expired,0,Expired,Old,,,,,,,,,,
2023-11-01,DL-15************65,1.4,active,2024-07-28,U4025,V0771,Poor,966,1,696,,,,,,,,,,,,,,,,,,,U4025,User4025,U******@gmail.com,+91 81******33,FD^ ************** 1)H,https://example.com/user4025.jpg,driver,2023-11-01,2024-07-28,2026-12-14,Diesel,true,2024-12-14,2019-12-14,4,Blue,Toyota,KA 51 TB 4**2,Sedan,6.53,Expired,0,Valid,Mid-Age,,,,,,,,,,
2020-03-27,DL-15************92,5.7,active,2020-06-16,U8601,V1720,Excellent,2280,1,2199,,,,,,,,,,,,,,,,,,,U8601,User8601,U******@gmail.com,+91 72******32,&Y% ************** IQO,https://example.com/user8601.jpg,driver,2020-03-27,2020-06-16,2023-02-28,Petrol,true,2021-02-28,2016-02-28,5,Black,Suzuki,KA 52 LD 3**1,SUV,10.32,Expired,0,Expired,Old,,,,,,,,,,
2021-02-26,DL-15************92,5.4,active,2021-05-23,U8614,V1722,Excellent,1944,1,1858,,,,,,,,,,,,,,,,,,,U8614,User8614,U******@gmail.com,+91 72******36,/!` ************** uqr,https://example.com/user8614.jpg,driver,2021-02-26,2021-05-23,2024-10-20,Diesel,true,2022-10-20,2017-10-20,7,White,Hyundai,KA 02 PZ 7**9,Sedan,8.68,Expired,0,Expired,Old,,,,,,,,,,
2023-02-03,DL-15************92,5.8,active,2024-06-03,U10510,V2101,Excellent,1237,1,751,,,,,,,,,,,,,,,,,,,U10510,User10510,U******@gmail.com,+91 84******26,:]w ************** {4\,https://example.com/user10510.jpg,driver,2023-02-03,2024-06-03,2027-05-21,Petrol,true,2025-05-21,2020-05-21,5,Black,Hyundai,KA 04 ZI 2**3,SUV,6.09,Expired,0,Valid,Mid-Age,,,,,,,,,,
2023-01-05,DL-15************92,3.2,active,2023-05-02,U12247,V2434,Average,1266,1,1149,,,,,,,,,,,,,,,,,,,U12247,User12247,U******@gmail.com,+91 93******26,R]@ ************** $ED,https://example.com/user12247.jpg,driver,2023-01-05,2023-05-02,2024-01-23,Diesel,true,2022-01-23,2017-01-23,7,White,Hyundai,KA 04 PU 9**7,Sedan,9.42,Expired,0,Expired,Old,,,,,,,,,,
2024-08-03,DL-15************94,3.9,active,2024-10-27,U14669,V2928,Good,690,1,605,,,,,,,,,,,,,,,,,,,U14669,User14669,U******@gmail.com,+91 83******21,g{- ************** DL1,https://example.com/user14669.jpg,driver,2024-08-03,2024-10-27,2027-12-07,Diesel,true,2025-12-07,2020-12-07,5,Black,Tata,KA 03 WE 1**8,SUV,5.55,Expired,0,Valid,Mid-Age,,,,,,,,,,
2020-06-01,DL-16************24,4.2,inactive,2024-09-06,U7836,V1553,Good,2214,0,656,,,,,,,,,,,,,,,,,,,U7836,User7836,U******@gmail.com,+91 73******09,6(x ************** 5<H,https://example.com/user7836.jpg,driver,2020-06-01,2024-09-06,2024-04-20,Diesel,false,2022-04-20,2017-04-20,4,Blue,Honda,KA 01 QS 2**8,Sedan,9.18,Expired,0,Expired,Old,,,,,,,,,,
2022-05-04,DL-16************28,5.3,inactive,2023-04-15,U11622,V2321,Excellent,1512,0,1166,,,,,,,,,,,,,,,,,,,U11622,User11622,U******@gmail.com,+91 73******64,5IG ************** hXv,https://example.com/user11622.jpg,driver,2022-05-04,2023-04-15,2023-08-03,Petrol,true,2021-08-03,2016-08-03,7,Blue,Hyundai,KA 51 QW 8**1,Sedan,9.89,Expired,0,Expired,Old,,,,,,,,,,
2021-06-05,DL-16************52,5.5,active,2023-01-05,U13219,V2638,Excellent,1845,1,1266,,,,,,,,,,,,,,,,,,,U13219,User13219,U******@gmail.com,+91 90******27,nCE ************** r-b,https://example.com/user13219.jpg,driver,2021-06-05,2023-01-05,2023-07-15,Electric,true,2021-07-15,2016-07-15,7,Blue,Tata,KA 01 XV 2**7,Sedan,9.94,Expired,0,Expired,Old,,,,,,,,,,
